dataset,ego_id,num_nodes,num_edges,num_features,sensitive_attribute,avg_degree,max_degree,density,high_risk_percentage,avg_risk_score
twitter,37977732,102,703,511,@AmyMacKinnon:,15.118279569892474,66,0.1364783537177247,86.27450980392157,0.8760432378079437
twitter,37992666,121,1463,542,@polycount,24.58823529411765,72,0.2015151515151515,95.0413223140496,0.9225286796394243
twitter,38108292,209,2977,1219,@Shaella_:,28.76328502415459,86,0.13696172248803828,97.60765550239235,0.9632436724377378
twitter,381688396,60,418,228,@AMC_TV:,13.933333333333334,43,0.23615819209039549,85.0,0.8578385094549862
twitter,382110320,179,4481,1426,@DediServers,50.632768361581924,243,0.2812755005963216,98.32402234636871,0.9774413708764801
twitter,384685422,178,6563,1477,@ghoodz,75.4367816091954,193,0.41661905668761506,96.62921348314607,0.9488397198872589
twitter,384761809,115,2068,1127,#Lyon,35.96521739130435,121,0.3154843630816171,97.3913043478261,0.9460711177647415
twitter,38703025,149,1217,368,#justsaying,18.868217054263567,81,0.11037547614728822,83.22147651006712,0.8076377031705927
twitter,38761811,181,2846,710,@scroeser,32.34090909090909,120,0.17470841006752608,95.58011049723757,0.9505578104700505
twitter,39070445,68,654,216,@InfinityBlade:,19.52238805970149,75,0.2870939420544337,95.58823529411765,0.9513678936818828
twitter,39157827,95,406,235,#Dallas,9.666666666666666,44,0.09092945128779395,87.36842105263159,0.8636852452263962
twitter,39322973,158,2451,708,#Beta,32.03921568627451,111,0.19761348060952996,95.56962025316456,0.9487535317243145
twitter,396721965,11,21,30,@iCherLeigh,4.666666666666667,12,0.38181818181818183,9.090909090909092,0.2142857142857143
twitter,39695043,21,139,91,#DeadliestCatch!,13.238095238095237,27,0.6619047619047619,76.19047619047619,0.7189788640138781
twitter,397688944,75,690,333,@Callux,20.0,60,0.24864864864864866,86.66666666666667,0.8450364006792328
twitter,398994309,69,2015,468,#iem,59.26470588235294,106,0.8589087809036658,92.7536231884058,0.8842042466495061
twitter,40022380,61,321,236,@TheHeroOfGaming,11.263157894736842,44,0.17540983606557378,77.04918032786885,0.7946306680597144
twitter,400867704,48,340,266,#FF,14.46808510638298,43,0.30141843971631205,83.33333333333334,0.758416842899282
twitter,402970625,87,736,304,@iJustine,17.523809523809526,59,0.1967388398823844,90.80459770114942,0.9078644291629565
twitter,40564708,118,522,254,@TheBlueScreen:,9.405405405405405,38,0.07561929595827901,89.83050847457628,0.8787877929715576
twitter,40580577,191,3421,1292,@vaderloveswdw,36.01052631578948,108,0.18853678699366216,98.42931937172776,0.9660444406705069
twitter,40705032,94,392,230,@Rdio,9.8,31,0.08968199496682681,77.6595744680851,0.7952725170810278
twitter,407769660,141,2145,887,@HurricanEagle,31.77777777777778,103,0.21732522796352582,94.32624113475178,0.9337811302920727
twitter,40777046,31,39,17,@johncusack,3.12,8,0.08387096774193549,70.96774193548387,0.724731182795699
twitter,40813518,123,3310,935,@awensp,54.26229508196721,148,0.4411568705850993,97.5609756097561,0.9540406519965148
twitter,40818894,77,861,308,@minecraftwb,23.589041095890412,68,0.2942583732057416,90.9090909090909,0.8866559524888273
twitter,40981798,119,2948,722,#1!,50.39316239316239,132,0.41988320752029623,96.63865546218487,0.964319529780329
twitter,414334713,124,1269,713,@Microsoft:,20.975206611570247,76,0.16640440597954367,93.54838709677419,0.9351719482995456
twitter,41945050,71,1155,495,@RADROVER,32.53521126760563,89,0.4647887323943662,97.1830985915493,0.9310914042211506
twitter,42098834,37,448,63,@jellyneo,24.216216216216218,55,0.6726726726726727,8.108108108108109,0.5158068907592674
twitter,423567032,244,2567,1071,@fullsail:,21.571428571428573,86,0.0865884099035283,96.72131147540983,0.9640669115887025
twitter,42522911,92,299,195,@AvrilLavigne:,7.204819277108434,22,0.07142857142857142,86.95652173913044,0.8717308613168587
twitter,4258591,116,837,346,@chrishanrahan,15.79245283018868,78,0.1254872563718141,88.79310344827587,0.8764076106144227
twitter,42676302,63,561,107,@Les,18.096774193548388,62,0.2872503840245776,95.23809523809523,0.894621533613004
twitter,428333,65,1242,504,#StandYourGround,38.215384615384615,110,0.5971153846153846,96.92307692307692,0.9447525904855313
twitter,42912024,87,1752,562,#Ag,40.74418604651163,98,0.46832397754611066,96.55172413793103,0.9216441014249657
twitter,43003845,105,3592,688,@GoRadio,68.41904761904762,154,0.6578754578754579,98.09523809523809,0.9759482866601892
twitter,430313102,52,1646,398,#WearyourparamoreShirtDay,64.54901960784314,92,1.2413273001508296,94.23076923076923,0.906464663747723
twitter,43194901,51,313,218,@gungormusic,12.27450980392157,34,0.24549019607843137,94.11764705882352,0.9297293216843389
twitter,434433610,144,4002,712,@JessicaRvn,55.583333333333336,191,0.3886946386946387,98.61111111111111,0.9561942375681451
twitter,43540843,144,2805,716,@psychBOBlogy,39.787234042553195,118,0.2724358974358974,95.83333333333334,0.9409918678802472
twitter,437300342,181,5421,1492,@SETILive,60.233333333333334,168,0.33278084714548806,97.79005524861878,0.9647730147828831
twitter,43858661,13,37,21,@UncleBlazer,6.7272727272727275,13,0.47435897435897434,30.76923076923077,0.5211476557630405
twitter,4387041,116,620,464,@fatone,11.588785046728972,32,0.09295352323838081,87.06896551724138,0.8706005324865302
twitter,441252694,146,583,441,@TheFGCGroup,8.510948905109489,142,0.055077940481813886,86.98630136986301,0.8886075762430027
twitter,44130462,208,3698,1057,#FCC,35.729468599033815,205,0.17177629134150874,98.5576923076923,0.9792785997950058
twitter,44257374,151,2499,780,@ErinAndrews:,33.770270270270274,136,0.22066225165562914,96.02649006622516,0.9524124527222845
twitter,44394333,59,475,261,@JakeMaydayP,16.379310344827587,59,0.2776154295733489,91.52542372881356,0.8927311089200913
twitter,44524106,84,1072,453,@BG_Aaron,26.8,80,0.30751577739529545,90.47619047619048,0.85910647297712
twitter,44666348,202,6255,1278,@wingoz:,61.93069306930693,211,0.308112900842323,98.01980198019803,0.9570922576334523
twitter,45145944,59,199,84,@pinterest,8.122448979591837,43,0.1163062536528346,71.1864406779661,0.6855378168774934
twitter,45310286,181,3351,1017,@TheKevinDent:,38.07954545454545,187,0.20570902394106813,96.13259668508287,0.9376488403833492
twitter,45333725,85,371,233,@bigfantomitchel:,9.275,34,0.10392156862745099,88.23529411764706,0.9026538118034282
twitter,45690012,174,4985,1004,@daduuuuche,58.30409356725146,186,0.3312072287555644,97.12643678160919,0.9567303893427601
twitter,45753733,247,4413,1318,@Sol3Flower,36.32098765432099,186,0.1452552582205984,97.57085020242914,0.9683770359889519
twitter,45857296,83,367,203,@EAMaddenNFL,9.291139240506329,42,0.10784601821921834,91.56626506024097,0.896019934078049
twitter,46160500,204,3225,606,@paramore,32.41206030150754,132,0.1557519559547957,83.33333333333334,0.8088933763026002
twitter,46533358,242,1904,559,@BubbaWatson,18.04739336492891,74,0.06529268543602756,85.9504132231405,0.8404079378755682
twitter,47359057,223,3133,1339,@Kcecelia:,28.61187214611872,130,0.12657051670504585,95.51569506726457,0.956963991862215
twitter,47673661,136,1225,582,@MonsieurBobK,19.91869918699187,82,0.13344226579520696,88.23529411764706,0.8658239464986235
twitter,477094958,67,442,248,@6diamondz:,13.393939393939394,53,0.1999095431931253,97.01492537313433,0.9593711753243108
twitter,47854857,186,3863,1104,#Spain,41.76216216216216,150,0.22452775356001162,95.6989247311828,0.9333711739817562
twitter,48132655,95,2366,461,@http://t.co/rCai9vEe!,49.810526315789474,120,0.5298992161254199,98.94736842105263,0.9770418231749116
twitter,48436259,152,818,569,@JoelMcHale,11.282758620689656,74,0.07127919135587313,93.42105263157895,0.922597279355026
twitter,484991854,27,326,184,#Science,24.14814814814815,43,0.9287749287749287,92.5925925925926,0.8977666835266596
twitter,48730516,44,341,174,@rudy_misfits:,15.5,45,0.36046511627906974,97.72727272727273,0.9596641764225496
twitter,49098552,61,164,142,@hannahmosk,6.56,25,0.08961748633879782,78.68852459016394,0.7838011260142409
twitter,49253437,181,4179,971,@FUNNYPICS:,46.95505617977528,151,0.2565377532228361,95.02762430939227,0.9409851526297939
twitter,493138720,110,820,279,#giveaway,16.90721649484536,52,0.13678065054211844,84.54545454545455,0.8454545454545455
twitter,49414491,131,294,169,#PuppyBowl,5.444444444444445,53,0.03452730475631239,67.93893129770993,0.7117925879507875
twitter,494538543,125,637,450,#instagram,11.375,58,0.08219354838709678,87.2,0.8608220298688453
twitter,49536244,224,1400,666,@gmalone,13.72549019607843,66,0.05605381165919283,90.17857142857143,0.8918446062979947
twitter,50145896,63,1115,461,@MLG_Sundance:,35.96774193548387,91,0.5709165386584741,96.82539682539682,0.9479162130848441
twitter,50189671,81,531,220,@seanminion,14.16,39,0.1638888888888889,87.65432098765432,0.8400965169121896
twitter,51694885,199,3609,679,@cubeunited,36.826530612244895,146,0.18318867062585656,96.4824120603015,0.9649903617132543
twitter,51775432,97,488,399,@MolaramLives,10.96629213483146,50,0.10481099656357389,85.56701030927834,0.8638126413653084
twitter,521489919,71,150,160,#NBAPlayoffs,5.357142857142857,30,0.060362173038229376,76.05633802816901,0.7482785602503913
twitter,52330027,169,6493,1063,@CryptikFD!,80.1604938271605,212,0.45738236122851506,94.0828402366864,0.9261942441381139
twitter,52405864,162,4135,1150,@sodaking,52.34177215189873,153,0.3170769112798098,96.29629629629629,0.952619375114773
twitter,52442002,94,1091,286,@vocesdesirenas:,24.795454545454547,133,0.24959963395104096,91.48936170212765,0.8875408412323662
twitter,52498113,230,2948,849,@iiRespect_Women:,25.859649122807017,144,0.11194228213404214,98.26086956521739,0.9757169022658168
twitter,52772629,232,2069,826,@heykim:,19.33644859813084,92,0.07721301686818928,91.37931034482759,0.9048284841345231
twitter,528575851,86,1659,476,@TheParamoreCity,40.46341463414634,83,0.45389876880984953,93.02325581395348,0.8960384558599112
twitter,53235381,29,275,158,@TreyRatcliff,19.642857142857142,39,0.6773399014778325,89.65517241379311,0.8217438601515682
twitter,532617990,19,74,25,@forbes,7.7894736842105265,18,0.4327485380116959,68.42105263157895,0.7851765193870457
twitter,53685618,167,1942,773,@TAO_Devil:,23.828220858895705,138,0.14010533150566337,94.61077844311377,0.9280048758556101
twitter,54107218,197,3655,1134,@FragQueen,37.87564766839378,164,0.18931938257536518,96.95431472081218,0.954263874958644
twitter,54168315,69,371,114,@iamledgin,12.163934426229508,43,0.15814151747655583,82.6086956521739,0.8440648723257418
twitter,54178513,121,1027,426,#6,17.70689655172414,87,0.14146005509641874,94.21487603305785,0.9329976615383083
twitter,54226675,103,1493,437,@rno,29.274509803921568,149,0.2842185417856463,97.0873786407767,0.9536487234344232
twitter,54331626,45,250,148,@...,12.195121951219512,44,0.25252525252525254,84.44444444444444,0.8602087542087544
twitter,54460963,97,1028,326,@nikebasketball,21.872340425531913,71,0.22079037800687284,94.84536082474226,0.929600107255508
twitter,54695584,107,1209,318,@JPartridgeIII,23.02857142857143,71,0.2131899135954858,96.26168224299066,0.9260059847273214
twitter,5471892,185,1918,860,#E3,21.31111111111111,93,0.11269095182138661,92.43243243243244,0.8875262996987335
twitter,54791004,86,985,435,@VerticlAtrocity,24.625,73,0.2694938440492476,90.69767441860465,0.8783437102913325
twitter,549089429,14,125,64,@2AMjinwoon,17.857142857142858,22,1.3736263736263736,50.0,0.5999536178107607
twitter,55019615,234,7218,1722,@TumbaSC,62.76521739130435,229,0.26477385275668536,93.58974358974359,0.8884269195541441
twitter,5506012,96,760,462,@cm,17.471264367816094,65,0.16666666666666666,84.375,0.8249875971893168
twitter,5539522,213,2408,727,@mpirnat,24.08,95,0.10665249357781911,91.54929577464789,0.9174872137068536
twitter,55928029,102,731,377,#Saudi,17.829268292682926,62,0.1419141914191419,78.43137254901961,0.7742032511732365
twitter,5747502,65,721,361,#sciencespectacular2012,22.53125,48,0.3466346153846154,92.3076923076923,0.9098457275081452
twitter,5773532,105,1090,434,@JamesGunn:,21.584158415841586,56,0.19963369963369965,93.33333333333333,0.9158890603016694
twitter,5774432,131,3407,990,@raczilla,52.82170542635659,155,0.4001174398120963,93.89312977099237,0.8872456092675625
twitter,57828817,186,4243,758,@HeartilyHabbo,46.37158469945355,187,0.24661435629177564,96.7741935483871,0.9448653746020714
twitter,58427526,244,9105,2173,#inspirational,76.19246861924687,222,0.30712406395466507,97.1311475409836,0.9663349913363182
twitter,58525541,18,126,152,@day9tv,18.0,24,0.8235294117647058,66.66666666666666,0.5821302310690745
twitter,58641627,241,1910,981,#Lego,16.75438596491228,132,0.06604426002766252,91.28630705394191,0.8779117285932886
twitter,5868402,94,2072,462,#IntelSTS,44.55913978494624,142,0.47403340196751315,96.80851063829788,0.9419067923433377
twitter,58930815,204,2813,1069,@imdabdoub,29.925531914893618,126,0.13585434173669467,90.68627450980392,0.8946514462090495
twitter,59359628,145,967,527,#GoT,14.220588235294118,49,0.09262452107279694,91.0344827586207,0.911139725042204
twitter,59588845,186,2539,511,@musicmust14,28.368715083798882,128,0.14757337983144433,95.16129032258065,0.9334570632685707
twitter,59676554,152,850,413,@davidgodsey,12.23021582733813,39,0.07406761937957476,88.1578947368421,0.8882967361585782
twitter,6018292,108,463,314,@enfu,9.645833333333334,42,0.08013153340256143,76.85185185185185,0.7750393585480105
twitter,61086747,201,4253,1296,@Konami,44.53403141361257,212,0.21159203980099503,93.53233830845771,0.920500614048046
twitter,61158706,75,420,209,@MeganLena,15.272727272727273,41,0.15135135135135136,69.33333333333334,0.6665260056556089
twitter,612473,77,1195,405,#hacking,31.44736842105263,84,0.4084073820915926,77.92207792207793,0.7053760684180581
twitter,61311054,149,2159,493,#new,30.195804195804197,119,0.19580990386359515,94.63087248322147,0.9422730602204636
twitter,613313,94,968,471,@CliveLindop,22.0,78,0.22145962022420498,91.48936170212765,0.9061835728409372
twitter,6165372,218,2055,1055,#hater,20.048780487804876,86,0.08688115672430559,92.20183486238533,0.9158301325705535
twitter,61781462,23,147,97,@misplacedyank,12.782608695652174,28,0.5810276679841897,56.52173913043478,0.6637030317986704
twitter,61890555,37,152,95,@ChrisPirillo,9.212121212121213,35,0.22822822822822822,83.78378378378379,0.8060368220214766
twitter,623623,113,521,450,#SOPA,9.830188679245284,44,0.08233249051833122,90.2654867256637,0.8742292148137633
twitter,6253282,31,536,246,@hoff,36.96551724137931,52,1.1526881720430107,87.09677419354838,0.8060806803029782
twitter,62609430,46,787,463,@arCtyC,34.977777777777774,74,0.7603864734299517,84.78260869565217,0.7593968896520124
twitter,62740714,42,521,288,@youtube,24.80952380952381,54,0.6051103368176539,95.23809523809523,0.8854543381346328
twitter,62759402,118,2376,432,@Tom_Mawdsley,40.61538461538461,151,0.34419817470664926,97.45762711864407,0.9502312990535956
twitter,6297852,208,3257,1152,@youtube,31.775609756097563,105,0.1512913415087328,92.78846153846155,0.9142322947071737
twitter,62985251,232,4422,924,@robdelaney,38.45217391304348,162,0.16502463054187191,98.27586206896551,0.9784136579198308
twitter,629863,171,1099,578,@differentfur,13.823899371069182,52,0.07561059511523908,90.64327485380117,0.9174313990103464
twitter,63084853,55,993,428,@BrandonDefy,36.77777777777778,79,0.6686868686868687,94.54545454545455,0.9215238380852964
twitter,63207451,213,8922,1846,@Crash0460,84.16981132075472,280,0.3951634334307733,98.59154929577466,0.9749480693173749
twitter,6351572,201,3085,819,@AudreyDavy,31.161616161616163,139,0.15348258706467663,96.51741293532339,0.9549301412611716
twitter,63787760,172,5093,1027,@WTG_MollyPop,61.36144578313253,200,0.3463212294301646,94.18604651162791,0.9183823378823527
twitter,6408382,154,3379,1060,@astroant,44.75496688741722,139,0.2868177574059927,96.75324675324676,0.949209499550646
twitter,64253854,46,81,72,#CTVSGmakeover,4.5,12,0.0782608695652174,69.56521739130434,0.7211007591442374
twitter,64441390,167,1028,570,@jondaly:,13.891891891891891,56,0.07416492316571675,87.42514970059881,0.8589925230855658
twitter,64496469,42,400,228,@ARTTM,19.51219512195122,47,0.4645760743321719,73.80952380952381,0.7197303292874755
twitter,64508047,68,1174,283,@jacksonfly,34.529411764705884,107,0.5153643546971027,92.64705882352942,0.8744121381276206
twitter,64619842,174,2795,1048,@lostlab,32.69005847953216,113,0.18570194671450402,97.12643678160919,0.9662606326364649
twitter,64931560,200,4560,1020,@Harvey1966,46.53061224489796,145,0.22914572864321608,96.5,0.9641400712529332
twitter,65185224,108,858,272,@weallivingdead:,16.5,70,0.14849428868120457,92.5925925925926,0.9072194188013329
twitter,65357070,201,1009,412,@anildash,11.21111111111111,110,0.050199004975124376,86.06965174129353,0.8651135405458584
twitter,65360846,69,357,286,@IAmTheAttack,11.15625,31,0.15217391304347827,88.40579710144928,0.8529350579712635
twitter,66100530,52,126,52,#firstworldproblems,7.2,25,0.09502262443438914,59.61538461538461,0.5851879904693204
twitter,66136244,136,3069,740,@ObviouslyJesus,46.150375939849624,132,0.33431372549019606,96.32352941176471,0.9469044325885766
twitter,66185823,103,1666,751,@goochin,33.656565656565654,106,0.31715210355987056,94.1747572815534,0.927801573415384
twitter,6650612,47,115,163,@sabrinapdx,5.75,20,0.10638297872340426,80.85106382978722,0.7883004702153638
twitter,66761133,178,4705,693,#FarCry3,55.02923976608187,168,0.2986732685837618,94.3820224719101,0.9093513419180393
twitter,66804457,102,285,157,#bradleyu,6.4772727272727275,55,0.0553290623179965,85.29411764705883,0.8497478991596639
twitter,66841215,86,545,340,@ChucklesGaming:,13.132530120481928,41,0.1491108071135431,83.72093023255815,0.8814069850078561
twitter,67378554,90,2055,451,@CERT_TEAM:,45.666666666666664,149,0.5131086142322098,97.77777777777777,0.9172629560622008
twitter,68179571,45,241,119,@GordonVanDyke,13.027027027027026,31,0.24343434343434345,48.888888888888886,0.6213311551841654
twitter,68257605,123,1844,661,#FF,32.35087719298246,105,0.2457683593229375,88.6178861788618,0.8762809479381899
twitter,68480165,53,207,88,@taxincluded:,9.2,29,0.15021770682148042,77.35849056603774,0.7386333552169306
twitter,68732646,206,1582,935,#saints,15.899497487437186,86,0.07492304049254085,93.20388349514563,0.9363881075008458
twitter,69049114,179,3883,1068,@bpritchard152,44.89017341040462,158,0.24373862281087189,95.53072625698324,0.9385257193275761
twitter,69193714,245,2126,841,@pattonoswalt,18.32758620689655,108,0.07112746738039478,93.46938775510203,0.9249303540595204
twitter,69548480,162,4164,596,@Paramorefanclub,52.37735849056604,156,0.3193006671267541,96.29629629629629,0.9565995937917052
twitter,69624952,103,734,362,@sohmer:,16.49438202247191,53,0.13972967827907862,84.46601941747572,0.8356770579411424
twitter,70123665,96,1026,375,@RunningPixel,22.06451612903226,88,0.225,93.75,0.8941209781212013
twitter,70160230,89,1910,600,@Luna_Joo,42.92134831460674,106,0.4877425944841675,97.75280898876404,0.9312237321226265
twitter,70492333,90,987,297,@KLCmG,21.933333333333334,69,0.24644194756554308,95.55555555555556,0.9273015021891235
twitter,70620846,70,672,203,@jose3030:,19.2,56,0.2782608695652174,91.42857142857143,0.8888929494425614
twitter,7098022,111,851,360,@rich_lem,17.54639175257732,68,0.1393939393939394,83.78378378378379,0.8088982957994137
twitter,71091272,28,97,123,@Gbiese,7.461538461538462,19,0.2566137566137566,78.57142857142857,0.7621183729902219
twitter,7144422,18,127,54,#GeekIsTheNewCool,14.11111111111111,28,0.8300653594771242,83.33333333333334,0.7828856026568444
twitter,72339761,142,3447,985,@pefitness,49.24285714285714,150,0.34432124662870844,96.47887323943662,0.9470095705862869
twitter,73024519,185,3965,1245,@TonyYayo:,43.812154696132595,186,0.23296122209165687,96.75675675675676,0.9488409455884921
twitter,73025843,173,2640,369,#NP,32.79503105590062,141,0.1774432047318188,91.32947976878613,0.9137974669903696
twitter,73298877,61,134,93,@realistwuzhere,5.469387755102041,15,0.073224043715847,73.77049180327869,0.7268186276382999
twitter,73443014,86,1092,431,@ilariaurbinati:,26.0,80,0.2987688098495212,95.34883720930233,0.9443833735044406
twitter,734493,12,54,5,@woot.com,12.0,14,0.8181818181818182,66.66666666666666,0.6300366300366301
twitter,73707412,213,4127,1243,@adamkovic,39.49282296650718,134,0.1827885552307556,92.01877934272301,0.8705579571994256
twitter,73738774,82,883,385,@AmyLeeEV,22.354430379746834,70,0.2658837699488106,28.04878048780488,0.5550002681203081
twitter,742143,57,747,302,@richard_conway,26.210526315789473,75,0.4680451127819549,96.49122807017544,0.9422075034398599
twitter,7424642,34,661,184,@LanceStein,38.88235294117647,61,1.17825311942959,94.11764705882352,0.8988747489089752
twitter,74264908,75,512,261,@wilw,15.753846153846155,46,0.1845045045045045,84.0,0.8286693905639428
twitter,745823,249,6320,1174,@BBCNews:,52.231404958677686,211,0.2046897266485296,95.98393574297188,0.9530634992718005
twitter,74651704,241,7157,1175,@HollyConrad,59.89121338912134,257,0.24747579529737207,96.6804979253112,0.9490277343020489
twitter,7517222,145,4992,1185,#Truth,69.33333333333333,184,0.4781609195402299,97.24137931034483,0.9495010533949757
twitter,75321229,127,533,484,@Johnth,11.58695652173913,60,0.06661667291588551,69.29133858267717,0.6934627560003033
twitter,75343905,133,585,241,#Batman:,10.263157894736842,53,0.06664388243335612,83.45864661654136,0.8347786596128272
twitter,75370828,182,4160,1294,#halo,47.005649717514125,161,0.2525651144435675,95.6043956043956,0.9394695555122803
twitter,759679,119,782,383,@krispiotrowski,13.6,69,0.11138014527845036,94.9579831932773,0.9326184740726753
twitter,7668362,247,3516,976,@Golden,28.81967213114754,165,0.11573022612817221,97.97570850202429,0.9738390010303023
twitter,7670202,99,1978,360,@brunchslam,40.36734693877551,106,0.4077509791795506,94.94949494949495,0.9028300685911527
twitter,7682452,225,6195,1414,@shwood:,56.31818181818182,160,0.24583333333333332,96.88888888888889,0.9634210411382517
twitter,77404713,208,2305,1088,@refinery29:,22.821782178217823,93,0.10706986250464512,94.71153846153845,0.9355716415169292
twitter,77843323,93,1462,392,@le3ky,33.60919540229885,89,0.34174848059841045,84.94623655913979,0.8243256628953917
twitter,778446,194,3537,1438,@chicago_ted,37.82887700534759,192,0.1889322151594466,94.84536082474226,0.9255787954805178
twitter,779715,186,4200,1343,@scottjohnson,45.90163934426229,204,0.24411508282476024,96.23655913978494,0.9486580266686243
twitter,78138151,57,893,523,#veterans,31.333333333333332,83,0.5595238095238095,84.21052631578947,0.7977417075520666
twitter,78391198,107,610,337,@NikkiSixx:,11.96078431372549,61,0.10756480338564627,42.05607476635514,0.6142823381182396
twitter,7861312,224,4740,1566,@shanenickerson,43.09090909090909,157,0.18978219090326715,97.32142857142857,0.9549311331533892
twitter,7875912,179,5753,961,@JennyPina,65.00564971751412,204,0.36111982926369973,97.76536312849163,0.9666576696949736
twitter,78813,241,2861,1125,@intel,24.77056277056277,111,0.0989280774550484,95.0207468879668,0.9494363465235535
twitter,7888452,126,1244,554,@acarboni,20.733333333333334,92,0.15796825396825398,92.85714285714286,0.904084610939102
twitter,7890392,244,4489,1253,@GoodGameTV,37.72268907563025,125,0.15142009040005397,96.72131147540983,0.9633561522958658
twitter,789071,149,1128,570,@fearnecotton,16.347826086956523,62,0.102303645927807,88.59060402684564,0.8525524749483624
twitter,78944566,240,5254,1567,@Jano_music:,45.68695652173913,151,0.18319386331938634,93.33333333333333,0.9110358012983201
twitter,790205,221,5498,1362,@wuputah,50.907407407407405,184,0.22616207322089674,96.83257918552036,0.9593362647295302
twitter,79797834,237,4089,992,@EricBoehlert,34.8,135,0.1462132589573053,98.31223628691983,0.966750538280549
twitter,80297299,79,1434,406,@Astro_Flow:,36.30379746835443,96,0.46543330087633883,94.9367088607595,0.8994687502661601
twitter,80317145,216,2011,626,@Logic301,19.524271844660195,79,0.08660637381567614,94.44444444444444,0.9372502386899564
twitter,80479756,84,582,282,#Portal2,13.857142857142858,57,0.16695352839931152,97.61904761904762,0.9575975386040613
twitter,80660928,121,2808,713,@NASAGoddard.,46.8,147,0.3867768595041322,97.52066115702479,0.93815674852487
twitter,80681990,166,3664,1206,#EDequity,44.144578313253014,149,0.2675428988682001,98.19277108433735,0.9722805708037504
twitter,80688804,151,639,507,@Sonic_Tales:,10.475409836065573,79,0.05642384105960265,80.13245033112582,0.8021076421738673
twitter,8079892,145,3153,651,@Malki,45.042857142857144,129,0.30201149425287355,92.41379310344827,0.8846631810579981
twitter,809864,249,3737,1346,@ScienceShowoff:,31.804255319148936,124,0.12103251716543593,92.7710843373494,0.9184390456350943
twitter,81938351,120,580,378,@jasonsegel,10.642201834862385,39,0.08123249299719888,85.83333333333333,0.8339624431879391
twitter,819800,91,2400,438,@normative:,52.747252747252745,144,0.5860805860805861,97.8021978021978,0.9655609790160986
twitter,82726142,130,1305,620,@arianagrande,20.714285714285715,92,0.1556350626118068,94.61538461538461,0.918923608028655
twitter,83048001,91,822,239,@LA_Reid:,18.266666666666666,56,0.20073260073260074,93.4065934065934,0.9374229759380135
twitter,83285096,165,2916,532,@Miss_May_May,39.4054054054054,127,0.2155210643015521,87.27272727272727,0.8474730460539008
twitter,83478370,121,1061,592,#1,18.778761061946902,76,0.14614325068870523,85.9504132231405,0.846464061832372
twitter,83883736,78,1067,217,@mccreath:,27.358974358974358,73,0.3553113553113553,97.43589743589743,0.9529061641832539
twitter,84114921,32,309,185,@UNCWLax,19.3125,30,0.6229838709677419,93.75,0.8849224772054003
twitter,84473837,178,2090,858,@starshipamazing:,24.302325581395348,123,0.1326731416238177,94.9438202247191,0.9471416390018768
twitter,85432934,140,3106,855,#GirlNightIn!,45.34306569343066,162,0.3192189105858171,96.42857142857143,0.9521507809074048
twitter,85716069,198,5061,517,@PmoreMyBigDecoy,51.90769230769231,152,0.259498538686356,96.96969696969697,0.9527679401670409
twitter,86560711,240,4473,769,@flavinho_420:,37.588235294117645,139,0.1559623430962343,95.41666666666667,0.9401752788143595
twitter,86664924,50,441,272,@salleguiz,18.375,38,0.36,94.0,0.9390000000000001
twitter,86775971,154,5811,1152,@MLGSlacked:,75.46753246753246,193,0.49325184619302265,97.40259740259741,0.9427366542947139
twitter,86799233,65,553,190,@circo_voador.,17.015384615384615,69,0.2658653846153846,93.84615384615384,0.8925818429099891
twitter,87004822,86,671,241,#health,16.365853658536587,63,0.1835841313269494,84.88372093023256,0.8936870147477027
twitter,87114066,117,2050,781,@aarbeloa17:,35.042735042735046,110,0.3020925434718538,97.43589743589743,0.967908471138791
twitter,87525002,232,3294,1199,#Japan,29.02202643171806,173,0.12292879534258845,96.98275862068965,0.9681059274706393
twitter,8768832,135,868,536,#1,13.457364341085272,55,0.09596462133775567,94.07407407407408,0.9387522175749127
twitter,87771546,79,1123,460,@GuysWithPencils,28.794871794871796,76,0.3644920480363518,93.67088607594937,0.89191356197653
twitter,87798068,214,3867,1146,@GailSimone,36.309859154929576,143,0.16967223904172699,98.13084112149532,0.9663628227810749
twitter,88456842,230,5364,1752,@SpeedBrkr:,48.32432432432432,202,0.20368331118283653,95.21739130434783,0.9461311483675274
twitter,88639412,241,3018,935,@ThomasArtAngel,25.255230125523013,101,0.10435684647302905,98.3402489626556,0.968299743810709
twitter,88931752,88,204,148,#eSports,5.44,18,0.05329153605015674,80.68181818181817,0.8063729469060351
twitter,89032548,236,3658,1534,@Steelseries,31.808695652173913,139,0.13191489361702127,96.1864406779661,0.9516097297070008
twitter,8914942,237,5791,1178,@kellysue),49.07627118644068,217,0.20707287420439105,98.73417721518987,0.9708256548072897
twitter,89826562,218,9715,1242,"@godaddy,",89.95370370370371,256,0.4107301399399653,98.1651376146789,0.9740765564397884
twitter,90072587,130,1630,610,@marcmaron,25.271317829457363,102,0.19439475253428742,97.6923076923077,0.9479335022806016
twitter,90880254,11,44,79,@digitalkitty,8.0,15,0.8,63.63636363636363,0.6888036206218024
twitter,90998968,188,2058,759,@mrgan,22.866666666666667,100,0.11707816588917966,93.08510638297872,0.9099628858285536
twitter,91067832,190,3724,730,@GuildWars:,41.37777777777778,125,0.2074074074074074,87.89473684210526,0.835130885540718
twitter,9215692,244,2317,822,@hotmilkgt,20.504424778761063,129,0.07815556904810092,90.98360655737704,0.905218427156286
